ID,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7
8731.0,89.32908119637183,-608.3890674296546,1220.4366766811474,17.026508744522943,60.663027525960366,289.99281459782213,87.47010637839006
3417.0,693.0097395421312,28.013563247854545,18.487572046188895,-564.1411756894681,-42.71288495000682,-84.82860116407926,-142.63407104472753
411.0,-289.1062141747482,257.49427363316295,-1637.8338273135507,-232.841116894403,-250.6808330790972,14.524304240827481,312.7040715625209
4941.0,72.33135677977887,284.50202015625445,-12.800896125482872,479.2534089280077,-61.26409765859093,41.974576228444775,165.21566496546788
5049.0,-246.24683215912697,40.98904995005692,-701.4692160137147,-124.52866005523721,-161.94508084751365,-179.2167379461904,-8.603040690152993
6733.0,19.256430508886275,-261.4189597405895,242.1809166973182,549.126799331374,-152.49738693618846,260.9362372314343,114.39931128698618
3954.0,199.13656037297145,291.2272253852305,55.46944763068272,-742.3649891995731,79.29982259367605,147.56404774855815,69.70366892574343
7475.0,-503.30388132802193,439.4206895300615,-516.9161112335287,-331.3959598642831,84.4862618946678,-28.913604970273454,201.5841990800715
1077.0,-34.521542284932735,0.2189483882875578,-346.7684193126883,905.9229774820354,137.87651686016244,-9.335908598241556,286.14124819765425
3921.0,-875.0088999318388,-177.5656593828861,-610.1281926817963,124.01055270274219,931.0315269378432,34.79091772593483,-121.35559254120847
6690.0,-573.3806723930408,-353.45757456678876,74.83856936982309,223.32908028466326,-80.32980953775981,-295.9549746436611,540.8908199327664
441.0,434.1937307600056,395.18343183350805,-558.2637855647087,264.9093027022249,-851.959538120496,94.34919607750739,-531.7024484258101
7761.0,192.46894438425363,165.5435557270308,-409.2145175109215,620.3622812106108,-15.838295485676438,5.417348135433179,-157.25259883559673
3004.0,-751.8964507451396,742.2633279986118,-147.0803505445811,48.09264712509729,-33.86495477894942,-88.32960028815269,347.29223288903137
6206.0,374.61213717491074,1152.1074041156276,89.82863876328206,-33.931802773271535,123.39685754893186,-337.1103347703441,16.693140982363907
2212.0,-144.6898926134165,-595.2225748619761,-312.6465452897785,13.418931873605263,-119.88609356488234,42.26062226854534,-7.058888303831916
3904.0,744.960324312674,297.3959883051206,677.8235886706854,875.0734051583784,-198.69272171228843,48.84399495524012,91.12401605745785
3883.0,76.12486668485421,135.53097248628393,533.9319902003106,307.2349824332141,2.254455561971356,41.86147949512844,296.4346085412591
5073.0,7.140136507779996,1527.1368605597684,-291.48116194373523,21.703979423829086,609.5588924012409,562.2415050851888,70.95099203850015
8449.0,416.28159602880396,-173.19197821381022,-774.4639423254689,-516.0819922935149,-153.07047008685316,26.525571615552167,344.8792780885629
5342.0,-1099.6023445864873,551.1557722317898,-1055.9596855102338,6.369884828138209,-62.824505860156236,-91.98571087676757,409.2487196474066
473.0,-371.21661389510854,-147.1724511144767,1152.292069155095,170.30502141347057,-179.47029493556494,65.19722686331257,-259.0339917599964
854.0,937.5543984133907,298.078393951238,-772.0656289790825,110.38792914629241,-44.567633921662456,504.74975788819086,94.50629785007062
1970.0,-265.09656398870237,1519.1264680333868,-11.260121743895883,-49.254376820082875,122.92320959159369,24.231815838880582,75.39313466454921
8046.0,-76.15512001038988,836.7574793497755,-452.7707096016932,-77.77572666995152,582.7724433991132,-210.89031601500932,246.33483913548017
4646.0,-526.3733404038419,-138.81686326492908,449.50504473669764,220.2537376615325,100.42435996509452,-101.17860404524014,-62.59772540660265
